Age,Experience,Income,Family,CCAvg,Education,Mortgage,Securities Account,CD Account,Online,CreditCard,Personal Loan
34,8,39,4,0.2,1,115,0,0,1,0,0
56,32,23,4,0.7,1,0,0,0,1,1,0
54,28,42,4,2.5,1,0,0,0,1,1,0
28,2,31,2,0.3,2,0,1,0,1,0,0
43,17,55,1,0.2,1,0,0,0,1,0,0
39,14,61,3,0.5,3,137,0,0,1,0,0
63,37,21,2,0.4,1,0,0,0,1,0,0
49,23,119,1,7.3,1,398,0,0,0,0,0
51,24,21,2,1,2,0,0,0,1,0,0
33,9,23,3,0.9,3,0,0,0,1,1,0
58,33,52,3,0.5,2,0,0,0,0,1,0
39,15,24,1,1,1,116,0,0,1,1,0
60,34,50,3,2.2,3,0,0,0,1,1,0
46,22,152,2,1.4,1,0,0,0,1,0,0
52,26,63,2,1.5,2,0,1,0,1,0,0
48,22,120,1,0,1,0,0,0,1,0,0
45,19,128,4,6,3,0,0,0,1,0,1
47,23,105,2,3.3,1,0,0,0,0,0,0
43,18,63,3,0.8,3,0,1,0,0,0,0
27,3,118,1,3.3,2,0,0,0,1,0,1
61,35,18,3,0.3,3,0,0,0,0,0,0
34,8,44,4,0.2,1,0,0,0,0,0,0
30,4,40,4,0.8,1,0,0,0,1,0,0
34,8,164,4,7.4,3,0,0,0,1,0,1
60,35,20,1,1.3,1,0,0,0,1,0,0
50,25,83,4,3.1,1,0,0,0,0,1,1
36,11,9,2,0.3,2,99,1,0,0,0,0
42,18,52,4,1.9,1,0,0,0,1,0,0
65,39,82,4,2.4,3,252,0,0,1,0,0
61,35,60,1,2.5,3,0,0,0,1,0,0
27,0,40,4,1,3,0,0,0,1,0,0
57,31,82,2,2,1,83,0,0,0,1,0
31,6,72,1,2.6,2,0,0,0,1,0,0
57,33,45,3,1.5,1,181,1,1,1,1,0
33,3,59,2,1.75,3,0,0,0,1,0,0
30,3,68,4,2,2,0,0,0,1,0,0
58,33,42,4,1.7,1,0,0,0,0,0,0
25,0,38,2,1.6,3,0,0,0,0,0,0
53,28,44,2,0.6,3,0,0,0,1,1,0
58,33,73,4,0.7,1,241,0,0,0,0,0
39,14,15,2,0.3,2,92,0,0,0,0,0
51,27,62,2,3.2,3,118,0,0,0,1,0
25,-1,109,4,2.3,3,314,0,0,1,0,0
29,4,72,4,2.2,1,0,0,0,1,0,0
43,19,129,1,5,1,0,1,0,1,0,0
44,19,61,3,2.7,2,0,0,0,0,0,0
50,25,18,1,0.4,3,0,0,0,1,0,0
28,3,78,4,0.2,1,0,0,0,1,1,0
34,9,41,2,0.1,1,161,0,0,1,1,0
46,22,141,2,3.3,1,0,1,1,1,1,0
24,0,44,4,1.6,1,180,0,0,1,0,0
51,26,42,2,0.6,3,0,0,0,1,1,0
33,8,133,1,0,1,0,0,0,1,0,0
51,26,69,3,2,2,0,0,0,1,0,0
26,1,38,4,1.7,2,0,0,0,1,0,0
39,12,23,3,1,2,0,0,0,1,1,0
55,29,28,2,0.7,2,82,0,0,1,1,0
27,1,74,3,0.3,3,0,0,0,1,0,0
42,18,142,1,3.4,1,496,0,0,1,0,0
24,-2,135,2,7.2,1,0,0,0,1,0,0
63,38,54,3,2.4,1,90,0,0,0,1,0
29,5,162,1,4.3,1,0,0,0,0,1,0
44,19,70,1,0.2,2,230,1,0,0,0,0
28,3,123,1,0.8,1,146,0,0,0,0,0
52,28,179,4,4.2,3,0,0,0,0,0,1
35,9,69,4,2.2,2,0,0,0,0,1,0
50,26,21,1,0.2,1,0,0,0,1,0,0
51,25,44,3,0.9,3,0,0,0,0,0,0
36,12,109,3,0.5,3,0,1,1,1,0,1
32,5,48,2,1.67,2,0,1,1,1,1,0
33,7,29,1,0.6,3,127,0,0,0,1,0
57,33,64,4,2.2,1,0,0,0,1,0,0
45,21,102,4,4.7,2,81,0,0,0,0,1
52,26,84,1,2.4,1,0,0,0,1,0,0
35,9,44,3,0.9,1,89,0,0,0,0,0
61,35,61,1,1.6,1,0,0,0,0,0,0
60,34,92,2,2,1,0,0,0,0,0,0
44,19,30,1,0.5,3,0,0,0,1,0,0
29,5,34,4,0.4,2,0,0,0,1,0,0
61,35,35,2,0.2,3,0,0,0,1,0,0
31,7,10,1,0.5,3,81,0,0,1,0,0
46,22,142,2,3.3,1,0,0,0,0,0,0
65,41,115,4,1.7,2,0,0,0,0,0,0
46,21,34,2,1.3,1,0,0,0,1,0,0
62,38,161,1,2.9,1,0,1,1,1,1,0
32,2,69,4,4,3,102,0,0,1,0,0
27,2,92,2,3.1,1,178,0,0,1,0,0
57,32,39,4,0.9,1,147,0,0,0,0,0
25,1,122,2,0.2,1,0,0,0,1,0,0
27,1,64,4,1.8,2,0,0,0,1,1,0
47,23,190,4,0.3,3,305,0,0,0,0,1
42,16,191,3,4.8,2,0,1,1,1,0,1
32,6,98,2,4.5,3,306,0,0,0,0,0
53,27,145,1,2.9,1,345,0,0,0,0,0
46,21,92,1,0.2,2,0,0,0,0,0,0
63,38,110,3,1.8,2,109,0,0,1,0,0
65,40,75,3,2.2,1,0,0,0,1,0,0
54,24,75,1,1.4,3,0,0,0,0,0,0
41,15,29,2,0.8,3,98,0,0,0,0,0
41,16,62,2,2.2,3,0,0,0,1,1,0
43,17,164,1,2.4,1,449,0,0,1,0,0
29,4,73,1,0.8,2,0,0,0,1,0,0
58,33,138,2,3.9,1,0,1,0,1,0,0
61,35,63,1,1.6,1,0,0,0,1,0,0
29,5,128,2,4.1,2,209,0,0,1,0,1
58,32,44,3,2.2,3,0,0,0,0,0,0
45,21,152,2,1.4,1,0,0,0,1,0,0
58,33,51,2,1.6,3,123,0,0,1,0,0
51,25,58,3,0.7,2,223,0,0,0,0,0
29,5,28,1,0.2,3,0,0,0,1,0,0
55,31,90,1,2.7,2,0,0,0,1,1,0
46,22,73,1,0.8,3,117,0,0,0,0,0
33,8,39,4,0.8,1,0,0,0,1,0,0
59,35,84,1,1.8,3,0,0,0,1,1,0
58,32,51,1,2.8,2,0,0,0,1,0,0
38,13,140,4,0.5,1,0,0,0,0,0,1
60,36,49,4,2.2,1,204,1,0,1,0,0
33,7,44,1,0.3,1,0,0,0,0,0,0
42,12,29,3,2,3,0,0,0,0,0,0
58,34,128,1,7.4,1,0,0,0,0,0,0
33,7,101,1,2.7,2,233,0,0,0,0,0
45,20,41,1,0.3,1,0,0,0,1,0,0
42,18,49,3,2.1,3,0,1,0,1,0,0
37,12,100,3,1.2,3,341,0,0,1,1,0
33,6,49,2,1.67,2,214,0,0,0,0,0
42,16,35,3,1.5,1,0,0,0,0,0,0
42,17,98,2,0.4,1,275,0,0,1,0,0
37,12,190,2,3,1,475,0,0,1,0,0
61,36,89,3,0.5,1,0,0,0,1,0,0
31,5,65,4,2.2,2,126,0,0,1,0,0
34,9,104,1,4.6,1,0,0,0,1,1,0
47,22,89,4,1.9,3,0,0,0,1,0,0
41,17,141,2,7.6,1,92,0,0,0,0,0
61,37,64,1,0,2,0,0,0,0,1,0
49,23,83,1,0.3,1,0,0,0,1,1,0
39,15,118,2,1.9,1,0,0,0,0,1,0
41,17,63,2,3.2,1,0,0,0,0,0,0
62,37,19,3,0.5,1,89,0,0,0,0,0
41,17,153,1,1.7,1,337,0,0,0,1,0
48,24,9,4,0.5,2,0,0,0,0,1,0
41,17,71,2,3.2,1,0,0,0,1,1,0
42,16,11,1,0.2,1,87,0,0,0,1,0
60,34,139,4,0.4,1,0,0,0,1,0,1
48,23,10,2,0.7,3,0,0,0,1,1,0
30,4,18,2,0.3,2,0,0,0,1,0,0
61,37,40,4,2.2,1,0,1,1,1,1,0
65,40,21,3,0.1,3,0,0,0,0,1,0
56,30,185,1,2.9,1,0,0,0,0,0,0
62,38,52,4,1.3,2,0,0,0,1,1,0
53,28,59,2,1.9,2,0,0,0,1,0,0
49,24,130,4,1.1,1,281,0,1,1,0,1
54,28,92,2,1.1,1,0,0,0,1,0,0
44,20,173,2,1.4,1,419,0,0,1,0,0
30,5,121,2,3.1,1,408,0,0,1,0,0
25,0,91,2,1.8,2,321,0,0,0,0,0
51,25,85,4,4.9,1,0,0,0,1,1,0
42,18,34,1,2,2,0,1,0,0,0,0
31,5,11,1,0.4,2,76,0,0,0,1,0
51,27,24,3,0.4,1,0,0,0,1,1,0
51,26,179,1,8.1,1,0,1,0,1,0,0
45,20,62,3,0.8,3,172,0,0,1,0,0
39,14,80,2,0.4,1,0,0,0,0,0,0
50,20,25,4,0.4,3,0,0,0,1,0,0
35,10,75,4,0.7,3,0,0,0,1,1,0
46,22,144,2,3.3,1,0,0,0,1,1,0
55,29,39,1,0.2,1,0,0,0,0,1,0
51,26,55,3,2,2,93,0,0,1,0,0
31,5,82,4,2.2,2,0,0,0,0,0,0
26,-1,44,1,2,2,0,0,0,0,0,0
67,42,51,3,2.2,1,0,0,0,1,1,0
49,23,121,1,4.9,1,0,0,0,1,0,0
52,27,39,4,0.2,2,0,1,0,1,0,0
55,29,65,3,2.5,1,0,0,0,0,0,0
36,11,101,3,1.2,3,0,1,0,0,1,0
41,16,154,1,7,1,0,0,0,0,1,0
55,29,65,4,2.8,2,0,0,0,1,0,0
28,4,129,1,1.5,1,0,0,0,0,1,0
34,10,45,1,1.33,1,0,0,0,0,0,0
52,27,43,4,0.2,2,0,0,0,1,0,0
50,26,12,1,0.2,1,96,0,0,0,0,0
35,9,20,2,1.4,3,0,0,0,1,1,0
53,28,184,1,8.1,1,303,0,0,1,0,0
40,15,144,1,4.1,1,0,0,0,0,0,0
46,21,30,1,1.4,3,112,1,0,0,0,0
25,0,52,3,2.6,3,159,0,0,0,0,0
40,14,33,2,0.8,3,89,0,0,1,0,0
45,18,40,3,1,2,0,0,0,1,0,0
27,3,30,1,1,3,80,0,0,0,0,0
33,7,32,1,0.6,3,152,0,0,0,0,0
28,1,34,4,1.5,2,162,0,0,0,1,0
50,26,24,4,0.5,2,0,0,0,0,1,0
51,27,43,4,1.1,2,164,0,0,1,1,0
34,9,178,1,0.8,3,0,0,0,0,0,1
35,11,38,1,1.5,2,136,0,0,1,0,0
51,27,188,2,6.9,2,343,0,0,1,0,1
53,29,41,2,0.8,1,0,0,0,1,0,0
47,22,93,1,0.2,2,309,0,0,1,0,0
40,15,75,4,1.1,2,0,0,0,1,0,0
49,24,51,1,1.3,2,0,0,0,0,0,0
35,9,141,2,4.5,2,0,0,0,0,0,1
47,23,32,4,0.6,1,156,0,0,1,1,0
37,13,58,2,0.6,3,0,0,0,0,1,0
42,18,143,1,1.7,1,0,1,0,1,0,0
35,5,108,2,2.75,3,0,1,0,0,0,1
46,20,72,2,1.7,2,75,0,0,1,0,0
32,6,44,4,0.2,1,0,1,1,1,1,0
50,26,11,4,0.2,1,0,1,0,0,0,0
56,30,178,1,2.9,1,0,0,0,1,0,0
64,39,42,3,0.5,2,116,0,0,1,0,0
31,7,84,1,0.1,1,0,0,0,1,0,0
51,24,23,1,0.5,2,0,0,0,1,0,0
26,1,50,4,0.6,2,0,0,0,0,0,0
48,23,161,4,7.9,3,310,0,0,0,0,1
34,9,41,1,1,1,0,0,0,1,0,0
29,4,121,2,3.3,1,0,0,0,1,0,0
36,11,158,2,7.8,1,114,0,0,1,1,0
53,29,120,4,2.7,2,111,1,1,1,0,1
30,4,81,1,2.9,3,259,0,0,1,1,0
25,1,20,4,1,1,0,0,0,0,1,0
42,18,43,1,0.3,3,158,0,0,0,0,0
40,14,59,3,0.5,3,0,0,0,1,0,0
26,2,72,4,2.6,1,0,0,0,1,0,0
37,11,81,3,0.9,2,0,0,0,1,1,0
36,12,154,3,6.4,1,0,1,0,0,0,1
54,30,45,4,1.1,2,205,0,0,1,0,0
66,42,35,1,1.9,2,172,0,0,1,0,0
61,37,54,4,1.2,2,129,0,0,1,1,0
61,36,29,1,1.3,1,0,0,0,0,0,0
36,12,64,3,2.8,1,205,0,0,0,1,0
62,38,43,1,1.9,2,0,0,0,1,0,0
23,-1,13,4,1,1,84,0,0,1,0,0
31,7,10,4,0.7,2,0,0,0,1,0,0
35,11,38,1,1.7,1,0,0,0,0,1,0
29,5,21,4,0.4,2,89,0,0,0,1,0
29,5,113,2,2,2,84,0,0,1,1,0
56,30,50,4,2.8,2,0,1,0,1,0,0
41,17,71,3,0.3,3,0,0,0,0,1,0
43,19,122,1,0.3,1,0,0,0,1,0,0
49,22,81,3,2,2,0,0,0,1,0,0
45,19,93,2,1.7,2,0,0,0,0,0,0
48,24,144,4,3.5,2,0,0,0,0,0,1
26,0,54,3,0.3,3,0,0,0,1,0,0
56,32,88,4,1,2,0,0,0,1,1,0
56,32,25,1,0.1,2,136,0,0,1,0,0
43,19,81,1,0.3,1,218,0,0,1,0,0
25,-1,43,3,2.4,2,176,0,0,1,0,0
57,31,30,3,1.4,1,0,0,0,0,0,0
28,4,101,3,2.5,1,270,0,0,0,0,0
25,0,28,2,1.7,2,0,0,0,0,0,0
