Age,Experience,Income,Family,CCAvg,Education,Mortgage,Securities Account,CD Account,Online,CreditCard,Personal Loan
31,5,43,1,1.5,1,0,0,0,0,0,0
34,8,28,3,0.9,1,0,0,0,0,0,0
60,36,39,4,1.3,2,140,0,0,1,0,0
49,23,29,4,1.8,1,0,0,0,1,1,0
55,31,73,4,1.6,2,0,0,0,0,0,0
39,14,128,2,3.9,1,196,0,0,1,0,0
63,39,32,1,1.9,2,100,0,0,0,0,0
26,0,23,1,0.1,2,0,0,0,0,0,0
63,38,8,4,0.6,2,0,0,0,1,0,0
37,13,82,2,2.2,1,0,0,0,0,0,0
37,13,71,2,1.7,2,0,0,0,1,1,0
48,22,65,2,1.5,2,0,0,0,1,0,0
54,28,83,3,0.8,1,0,0,0,1,0,0
40,16,85,4,0.2,3,0,0,0,1,1,0
29,3,39,4,0.2,1,137,0,0,1,1,0
49,23,140,1,1.9,3,0,0,0,0,1,1
57,33,28,1,1.2,3,98,0,0,1,0,0
47,22,81,1,2.9,1,138,0,0,0,0,0
56,32,32,2,0.8,1,79,1,0,1,0,0
34,10,44,1,1.33,1,0,0,0,1,0,0
28,4,43,3,0.1,2,0,0,0,1,0,0
30,6,80,3,1.5,1,219,0,0,1,0,0
51,25,45,4,2.6,1,0,0,0,0,0,0
45,21,59,2,2.5,1,155,0,0,1,0,0
40,14,28,2,0.8,3,0,0,0,0,0,0
34,8,175,4,1.1,3,0,1,1,1,1,1
63,38,61,2,1.5,1,0,0,0,1,0,0
32,6,35,2,0.3,1,0,0,0,0,1,0
54,29,65,4,1.8,3,0,0,0,0,1,0
51,25,181,1,1.7,1,0,0,0,1,1,0
41,17,78,4,2.67,1,99,0,0,1,0,0
62,37,92,3,0.5,1,310,0,0,1,0,0
55,29,62,3,0.3,2,0,0,0,1,0,0
51,25,21,4,0.6,3,0,0,0,1,1,0
40,16,41,1,2,2,0,0,0,0,1,0
31,5,28,3,1,1,0,0,0,1,0,0
50,24,32,1,1.4,3,167,0,0,0,0,0
46,22,71,2,1.7,1,0,0,0,1,1,0
61,36,44,4,2.1,1,0,0,0,0,0,0
33,8,155,1,7.4,3,0,0,0,0,0,1
43,18,59,1,2.4,1,250,0,0,1,0,0
44,17,22,3,1,2,126,0,0,1,1,0
24,-2,50,3,2.4,2,0,1,0,0,0,0
40,15,85,2,0.4,1,0,0,0,1,0,0
40,16,82,1,3.6,2,0,0,0,0,0,0
49,25,24,4,0.2,1,138,0,0,1,0,0
62,37,169,3,5,2,184,0,1,1,1,1
35,9,85,2,1.8,1,0,0,0,0,0,0
50,24,124,1,4.9,1,266,0,0,1,0,0
34,10,29,1,1.5,2,0,0,0,1,0,0
47,23,12,4,0.5,2,0,0,0,0,0,0
49,25,13,4,0.2,1,87,0,0,0,0,0
33,8,125,1,0,1,0,0,0,1,1,0
60,36,129,2,6,1,0,0,0,1,0,0
40,15,143,1,4.1,1,0,0,0,1,0,0
45,21,152,2,7.5,1,0,0,0,1,0,0
31,7,35,1,1.33,1,131,0,0,0,1,0
63,37,84,4,2.4,3,0,0,0,1,1,0
52,28,118,2,6.8,1,112,0,0,1,0,0
34,9,180,1,8.9,3,0,0,0,0,0,1
44,20,85,2,3.2,1,0,0,0,1,0,0
57,33,55,1,1.8,3,0,0,0,1,0,0
29,4,183,3,8.3,3,0,0,0,1,0,1
62,37,85,4,3.4,2,0,0,0,1,0,0
28,3,142,1,0.8,1,0,0,0,1,0,0
47,21,88,2,1.7,2,0,0,0,1,0,0
54,28,31,2,0.4,3,0,0,0,0,0,0
33,9,41,1,1.5,2,0,0,1,1,1,0
60,34,54,3,0.3,2,0,0,0,1,1,0
23,-3,55,3,2.4,2,145,0,0,1,0,0
50,23,85,1,2.67,2,0,0,0,1,0,0
51,25,145,1,0.3,1,0,0,0,1,0,0
34,8,82,1,2.7,2,251,0,0,1,0,0
45,21,63,1,0.8,3,245,0,0,1,1,0
57,32,40,3,1.7,1,0,0,0,1,1,0
60,34,44,1,0.2,1,0,0,0,0,1,0
61,35,53,1,2.8,2,167,0,0,1,0,0
55,31,91,2,2.8,1,0,0,0,1,0,0
51,27,88,1,2.6,2,0,1,0,0,1,0
60,34,40,1,2.5,3,166,0,0,1,0,0
65,39,94,1,2,1,0,0,0,0,1,0
36,11,39,4,1.7,1,0,0,0,1,0,0
30,0,63,2,1.75,3,0,0,0,1,0,0
36,11,183,1,3,3,0,0,1,1,1,1
65,41,105,4,1.7,2,230,1,0,1,0,0
41,15,82,3,0.1,1,0,0,0,1,0,0
43,19,31,3,0.5,1,0,0,0,0,0,0
26,2,195,1,6.33,1,0,0,0,1,1,0
43,19,153,2,7.5,1,0,0,0,1,0,0
57,27,64,3,2,3,142,0,0,1,0,0
39,15,125,1,3.5,1,0,0,0,1,1,0
36,12,29,1,1.33,1,81,0,0,1,0,0
65,40,140,1,0.9,1,0,0,0,0,0,0
52,28,55,2,3.2,3,151,0,0,0,0,0
60,36,62,4,2.2,1,0,0,0,0,0,0
44,20,38,2,2.1,3,95,0,0,1,0,0
55,25,35,3,1,3,144,0,0,1,1,0
42,18,130,2,7.5,1,0,0,0,0,1,0
30,4,23,4,0.3,2,121,0,0,0,0,0
27,2,20,4,0.5,3,0,0,0,1,0,0
59,35,202,1,4.7,1,553,0,0,0,0,0
36,12,58,1,3.6,2,0,0,0,0,0,0
53,28,192,2,6.4,3,0,0,0,0,0,1
46,22,43,2,2.1,3,0,1,1,1,1,0
34,9,65,4,1.3,1,0,0,0,0,1,0
55,25,90,2,4.5,3,0,0,0,0,1,0
59,34,83,2,3.4,3,0,0,0,1,0,1
44,19,45,4,0,2,0,0,0,1,1,0
54,29,59,2,2.3,3,152,0,0,1,0,0
31,5,28,4,0.8,1,0,0,0,0,0,0
56,32,84,1,4.3,1,0,0,0,1,1,0
41,16,81,2,0.4,1,146,0,0,1,1,0
46,22,89,1,2.7,1,0,1,1,1,1,0
65,39,30,3,0.7,2,0,0,0,1,1,0
37,13,89,2,1.7,2,314,0,0,0,1,0
46,21,193,2,8.1,3,0,0,0,0,0,1
47,23,88,4,1.4,2,0,0,0,0,0,0
45,21,61,3,0.7,1,0,1,1,1,1,0
27,1,112,4,2.1,3,0,0,0,0,1,0
43,13,38,3,2,3,0,0,0,1,0,0
52,28,168,3,6.5,3,118,0,0,1,0,1
40,15,82,3,1,1,309,0,0,0,0,0
41,16,104,1,4,3,0,0,1,1,1,0
48,22,43,1,1.2,2,112,0,0,1,0,0
45,19,125,1,2.4,1,0,0,0,0,0,0
48,23,23,4,0.4,2,122,0,0,0,0,0
54,30,18,1,0.3,1,0,1,1,1,0,0
54,28,65,1,0.2,1,0,0,0,0,1,0
41,15,108,1,5.2,1,0,0,0,0,0,0
27,3,20,4,1,1,0,0,0,0,0,0
53,29,22,2,0.4,1,0,0,0,1,0,0
25,0,13,2,0.9,3,0,0,0,1,0,0
50,26,42,1,1.6,2,0,0,0,1,0,0
44,19,83,4,0.4,1,141,0,0,0,0,0
42,17,74,3,3,1,0,0,0,0,1,0
43,19,81,2,3.2,1,0,0,0,1,0,0
32,8,141,2,4.33,1,0,0,0,0,0,0
43,17,81,4,2.6,3,0,1,0,1,0,0
43,16,65,3,2.67,2,100,0,0,0,0,0
34,8,20,2,0.3,1,106,0,0,1,1,0
40,14,93,1,2.8,3,328,1,1,1,1,0
34,10,92,2,2.7,1,0,1,1,0,1,0
40,16,109,2,2.2,1,0,0,0,1,0,0
31,6,62,1,1,1,0,1,0,1,0,0
50,25,14,2,0.7,3,0,1,0,1,0,0
57,33,9,1,0.1,2,91,1,0,1,0,0
58,32,41,3,1.4,1,0,0,0,1,0,0
41,16,114,4,3.5,1,0,0,0,0,1,1
62,38,154,1,2.9,1,0,0,0,1,0,0
47,23,25,1,0.9,3,0,0,0,1,0,0
67,43,79,4,1.7,2,215,0,1,1,1,0
59,35,78,2,2.8,1,0,0,0,1,0,0
35,10,30,3,1.3,1,0,1,1,1,1,0
54,29,74,3,2,2,0,0,0,0,0,0
40,16,138,2,6.1,1,0,0,0,1,0,0
47,23,63,1,0.8,3,0,0,0,1,0,0
51,25,29,4,0.1,1,0,0,0,1,1,0
35,10,54,1,2.5,3,0,0,0,0,1,0
47,23,170,2,6.5,2,0,0,1,1,1,1
52,26,49,1,1.4,3,0,0,0,1,0,0
57,31,45,3,1.4,1,198,0,0,1,0,0
55,31,62,1,1.8,3,0,0,0,1,0,0
30,6,42,1,2.1,3,144,0,0,0,1,0
35,9,51,4,2.2,2,110,0,0,1,0,0
60,34,152,2,6.9,1,0,0,0,0,0,0
62,36,32,2,0.2,3,0,0,0,1,1,0
59,35,18,1,1.2,3,0,0,0,1,0,0
36,10,21,3,0.1,2,0,0,0,0,1,0
48,24,12,4,1,1,89,0,0,0,0,0
51,25,173,1,0.5,2,0,0,0,1,0,1
59,33,18,2,0.2,3,0,0,0,0,0,0
33,9,145,2,4.33,1,277,0,0,0,1,0
50,23,25,1,0.5,2,0,0,0,1,0,0
43,19,132,1,5,1,0,0,0,0,0,0
63,39,84,1,1.8,3,0,0,0,0,0,0
47,22,58,4,3.6,3,0,0,0,1,1,0
29,3,81,1,2.9,3,0,0,0,0,0,0
55,31,25,2,0.2,1,0,0,0,0,0,0
55,30,55,3,1.7,1,0,0,0,0,1,0
41,16,23,2,1.4,2,0,1,0,1,0,0
45,19,11,1,0.2,1,91,0,0,0,0,0
59,34,103,1,2.6,1,0,0,0,1,0,0
60,34,64,2,1.7,3,0,0,0,0,1,0
30,4,73,3,3.3,1,0,0,1,1,1,1
52,28,49,4,1.1,2,0,0,0,1,0,0
42,18,52,2,2.5,1,0,0,0,0,0,0
35,11,190,3,3.1,2,266,0,0,0,0,1
34,9,64,2,0.1,1,224,0,0,1,1,0
45,21,128,1,4.7,1,0,0,0,0,0,0
65,41,45,3,0.1,3,0,0,0,1,0,0
56,32,11,2,0.3,1,89,0,0,0,0,0
63,38,103,1,2.5,1,0,0,0,1,0,0
59,35,60,1,0,2,0,0,0,1,1,0
35,9,53,4,2.2,2,0,0,0,1,0,0
27,2,110,4,1.8,3,190,0,0,1,0,0
59,33,142,2,2.7,1,0,0,0,0,0,0
59,34,40,3,0.9,3,0,0,0,1,0,0
54,30,28,2,0.8,1,0,0,0,1,0,0
29,5,70,4,0,1,0,0,0,1,1,0
53,29,90,2,0.3,1,217,1,0,0,1,0
55,30,118,4,5.6,2,0,0,0,1,0,1
59,34,14,1,0.1,1,0,0,0,1,1,0
54,28,78,4,4.9,1,0,0,0,0,0,0
55,30,34,4,0.1,3,157,0,0,1,0,0
54,30,21,2,0.2,1,0,0,0,0,1,0
31,5,22,1,0.6,3,0,0,0,0,0,0
55,31,20,2,0.3,1,0,0,0,1,0,0
59,35,88,2,1.6,1,278,0,0,0,0,0
51,25,45,3,0.6,2,131,0,0,1,0,0
65,40,98,3,1.8,2,333,0,0,0,0,0
25,1,13,4,1,1,95,0,0,0,1,0
52,28,18,1,0.3,1,120,0,0,1,0,0
48,23,191,2,2.8,1,231,0,0,0,1,0
32,8,82,3,1.5,1,0,0,0,1,1,0
65,39,113,4,2.4,3,0,0,0,1,0,0
30,6,18,3,0.9,3,0,0,0,0,0,0
33,8,78,3,0.6,2,0,0,0,1,0,0
50,24,29,4,0.1,1,0,0,0,0,0,0
57,33,24,4,0.7,1,0,0,0,1,0,0
39,14,75,1,0.1,2,297,0,0,0,1,0
50,25,34,1,1.3,2,0,0,0,1,0,0
56,30,48,1,2.2,3,0,0,0,1,1,0
65,39,113,1,2,1,0,0,0,1,1,0
61,35,25,1,0.8,2,142,0,0,1,0,0
65,39,21,2,0.4,1,0,0,0,0,0,0
62,36,89,2,2,1,0,0,0,1,1,0
35,9,8,1,0.4,2,0,0,0,1,0,0
47,21,109,4,1.8,1,0,0,0,0,0,1
44,20,39,2,2.1,3,119,0,0,0,0,0
53,23,44,3,1,3,198,0,0,1,1,0
43,18,60,2,2.2,3,115,0,0,0,0,0
43,17,72,1,2.8,1,271,0,0,1,0,0
40,16,114,1,3.4,1,300,0,0,1,0,0
61,37,48,1,0.8,1,158,0,0,1,0,0
58,33,75,2,0,3,0,0,0,1,0,0
31,5,84,1,2.9,3,105,0,0,0,1,0
45,21,42,2,2.5,1,0,1,0,1,0,0
55,30,28,2,2,2,0,0,0,1,1,0
50,23,83,1,2.67,2,0,0,1,1,1,0
28,3,193,3,4,2,0,0,0,1,0,1
58,34,22,1,0.1,2,0,0,0,1,0,0
61,35,113,2,2.8,1,0,0,0,0,0,0
48,23,19,1,0.1,1,0,0,0,1,0,0
54,30,133,1,5,2,0,0,0,0,1,1
55,30,50,2,2.1,3,0,0,0,1,0,0
58,28,58,3,2,3,0,0,0,1,0,0
37,13,64,1,1.5,3,0,0,0,1,0,0
30,5,73,1,2.6,2,133,0,0,1,0,0
48,22,83,2,0.4,3,248,0,0,1,0,0
52,28,31,4,0.2,1,141,0,0,1,1,0
55,29,60,3,2.2,3,84,0,0,1,0,0
57,33,49,4,1.5,1,214,1,1,1,1,0
