Age,Experience,Income,Family,CCAvg,Education,Mortgage,Securities Account,CD Account,Online,CreditCard,Personal Loan
60,30,22,1,1.5,3,0,0,0,1,1,0
45,18,53,3,2.5,2,112,0,0,0,0,0
32,7,134,2,3.3,1,0,0,0,1,0,0
45,20,155,1,7,1,0,0,0,1,1,0
31,5,18,4,0.3,2,0,0,0,0,1,0
57,27,39,3,1,3,0,1,0,0,1,0
35,11,9,4,0.7,2,0,0,0,1,0,0
43,18,89,3,0.5,3,0,0,0,1,1,0
37,13,59,1,1.5,3,0,0,0,0,1,0
39,15,89,2,1.9,1,0,0,0,0,0,0
35,9,113,3,0.8,3,0,0,0,1,0,1
28,2,121,2,2,1,341,0,0,1,0,0
51,26,59,1,1.2,1,139,0,0,1,0,0
30,4,81,2,0.2,1,0,0,0,1,0,0
50,26,192,2,1.8,3,301,0,1,1,1,1
50,24,155,1,7.3,1,0,0,0,1,1,0
57,33,24,1,0.1,2,0,0,0,0,0,0
38,12,60,2,1.8,1,0,0,0,1,0,0
52,26,93,1,2.4,1,0,0,0,1,0,0
30,3,32,1,2,2,0,0,0,1,1,0
42,17,78,1,1,3,0,0,0,1,0,0
35,9,50,4,2.2,2,0,0,0,0,0,0
46,21,30,4,1.9,3,0,0,0,1,0,0
55,30,84,2,3.7,1,304,1,0,1,0,0
62,36,63,1,2.5,3,0,0,0,1,1,0
51,27,53,1,1.8,3,0,0,0,0,1,0
29,3,41,1,1.9,3,0,0,0,1,1,0
36,11,152,2,3.9,1,159,0,0,0,1,0
39,14,113,1,1,3,0,1,0,1,0,0
46,20,99,3,1.1,1,0,0,0,0,0,0
58,32,48,1,2.8,2,0,0,0,1,0,0
57,32,43,2,2.1,3,166,0,0,1,0,0
31,5,78,2,0.2,1,0,0,0,0,1,0
37,7,94,4,1.8,3,232,0,0,1,0,0
39,15,62,4,2.4,1,86,0,0,0,0,0
60,34,64,3,2.5,1,0,0,0,1,0,0
42,18,83,4,2,3,0,0,0,1,0,0
26,1,53,2,1.6,3,0,0,0,1,0,0
28,4,114,2,0.2,1,0,0,0,1,0,0
43,16,78,3,2.67,2,161,0,0,1,1,0
40,16,50,2,0.6,3,0,0,0,0,0,0
40,14,62,2,2.4,2,0,0,0,1,1,0
44,20,43,1,0.3,3,0,1,0,0,1,0
54,29,81,1,0.1,3,0,0,0,0,0,0
34,10,34,1,1.7,1,164,0,0,0,0,0
55,29,29,4,1.5,3,79,0,0,1,0,0
54,29,29,1,1.5,2,97,0,0,1,0,0
55,29,72,3,0.3,2,147,0,0,0,0,0
61,36,153,1,2.6,2,0,1,1,0,1,1
57,27,90,2,4.5,3,0,0,0,1,0,0
58,33,61,2,2.3,3,193,0,0,1,0,0
43,19,152,3,6.1,2,0,0,0,0,0,1
43,19,32,4,0.3,1,0,0,0,0,0,0
23,-1,61,4,2.6,1,239,0,0,1,0,0
63,39,92,2,0,3,0,0,0,1,0,0
26,0,132,3,6.5,3,0,0,0,0,1,1
27,2,45,2,1.7,2,0,0,0,0,1,0
29,3,41,4,0.2,1,0,0,0,1,0,0
56,31,64,2,2.3,3,0,0,0,0,0,0
31,5,50,4,1.8,3,0,0,0,1,0,0
36,11,85,3,1.2,3,0,0,0,1,0,0
53,29,24,2,0.2,1,0,0,0,0,1,0
49,23,100,2,6.3,1,0,0,0,0,0,0
43,19,60,2,2.5,1,0,1,0,0,0,0
62,38,42,3,0.1,3,149,0,0,0,1,0
39,14,54,3,3,1,108,0,0,0,1,0
59,33,140,2,0.5,1,262,0,0,1,0,0
65,41,134,3,3.9,3,121,0,0,1,0,1
43,17,49,3,2.2,2,103,0,0,1,1,0
31,6,132,1,3.8,1,0,0,0,1,0,0
47,22,42,3,2.7,2,0,0,0,1,1,0
45,21,91,1,4.7,1,0,0,0,1,0,0
58,34,68,2,2.8,1,113,0,0,0,0,0
32,7,81,2,3.4,2,0,0,0,0,1,1
48,24,165,1,5,1,0,0,0,0,1,0
33,9,64,4,3.4,1,0,0,0,0,0,0
59,35,14,4,0.7,1,0,0,0,1,0,0
48,23,173,3,0.2,1,0,0,1,1,1,1
52,28,41,3,1.9,2,0,0,0,0,1,0
30,6,141,2,4.33,1,0,0,0,0,0,0
33,6,78,4,2,2,119,1,0,1,0,0
53,29,39,3,1.5,1,0,0,0,1,0,0
48,22,19,2,0.1,3,106,0,0,0,0,0
35,11,82,4,3.4,1,0,0,0,0,0,0
55,31,50,4,1.5,1,0,0,0,1,0,0
62,37,83,3,1.8,2,187,1,0,0,0,0
52,28,90,1,2.6,2,0,1,0,1,0,0
43,19,74,4,1.9,1,0,0,0,0,1,0
48,23,8,1,0.4,3,0,0,0,0,1,0
55,29,132,3,5.9,2,307,0,0,0,0,1
31,7,44,1,1.2,1,0,0,0,1,1,0
58,34,10,4,0.7,1,0,0,0,0,0,0
63,38,111,2,3.9,1,207,1,1,1,1,0
44,18,91,2,0.8,3,0,0,0,1,0,0
25,1,21,3,1,2,0,0,0,0,0,0
42,16,49,1,2.8,1,0,0,0,0,0,0
55,31,73,3,2.67,1,219,0,0,1,0,0
46,20,91,4,2.6,3,0,0,0,0,0,0
40,16,115,1,3.4,1,0,0,0,1,0,0
47,23,12,4,0.2,1,102,0,0,0,1,0
66,41,144,1,2.5,1,0,1,1,1,1,0
50,25,58,1,1.3,2,0,0,0,1,0,0
61,36,128,1,2.6,1,0,0,0,1,0,0
28,2,41,3,1.1,2,161,0,0,1,0,0
62,36,183,2,3.4,3,0,0,0,0,0,1
49,23,79,3,0.7,2,151,0,0,1,0,0
51,25,32,2,0.4,3,0,0,0,1,0,0
56,31,72,3,2,2,0,0,0,0,0,0
50,24,61,4,2.6,1,0,0,0,1,0,0
53,29,69,4,1,2,0,0,0,1,0,0
57,32,28,3,0.2,1,0,0,0,1,1,0
46,22,80,4,2,3,0,0,0,1,0,0
62,38,100,4,1.7,2,0,0,0,1,0,0
61,35,60,3,1.4,3,0,0,0,0,0,0
41,15,39,3,0.5,3,0,0,0,0,0,0
59,34,84,3,1.6,3,0,0,0,1,0,0
46,21,80,4,0.4,1,0,0,0,1,1,0
36,11,195,2,3,1,0,0,0,1,1,0
54,30,78,3,1.8,2,0,0,0,0,0,0
52,27,15,4,0.8,1,101,0,0,0,0,0
52,28,74,1,2.6,2,0,0,0,1,1,0
59,34,114,3,4.2,2,0,0,0,1,0,1
56,30,24,2,0.7,2,0,0,0,1,0,0
41,16,81,2,0.4,1,0,0,0,0,1,0
53,23,65,4,2,3,0,0,0,1,0,0
49,23,70,1,0.3,1,217,0,0,0,0,0
52,27,162,1,8.1,1,0,0,0,1,0,0
40,10,44,3,2,3,0,0,0,1,0,0
63,37,145,2,6.9,1,0,0,0,1,0,0
25,0,25,2,0.9,3,0,0,0,0,0,0
31,6,175,2,6.7,1,0,0,0,1,0,0
59,35,53,4,2.3,3,174,0,0,1,0,0
27,1,112,4,2.3,3,402,0,0,1,1,0
49,24,79,4,3.6,3,212,0,0,1,0,0
56,31,61,4,0.9,1,0,1,1,1,1,0
32,6,29,1,1.9,3,0,0,0,1,1,0
57,31,32,3,1.4,1,0,1,1,1,1,0
32,6,22,4,0.3,1,0,0,0,0,0,0
58,32,43,3,1.4,1,0,0,0,0,1,0
35,9,22,3,0.1,2,0,0,1,1,1,0
45,21,71,4,1.9,1,0,0,0,1,0,0
37,12,179,1,8.6,1,0,0,0,1,0,0
45,21,218,2,6.67,1,0,0,0,1,0,0
41,16,19,2,0.3,2,105,0,0,0,0,0
32,6,35,3,1,1,0,1,0,1,0,0
58,34,80,2,1.6,1,0,0,0,1,1,0
52,28,145,2,6.8,1,0,0,0,1,0,0
28,2,9,1,0.1,2,0,0,0,1,0,0
62,32,33,1,1.5,3,140,0,0,1,1,0
34,10,22,3,0.9,3,0,0,0,1,0,0
42,17,63,2,2.2,3,0,0,0,1,0,0
48,23,79,2,3.8,3,0,0,0,1,0,0
44,18,54,1,2.8,1,202,0,0,0,0,0
60,35,44,4,2.1,1,0,0,0,0,0,0
41,16,44,1,0.3,3,0,0,0,0,0,0
38,14,122,2,8,1,0,0,0,1,1,0
59,34,91,1,2.6,1,0,0,0,1,1,0
49,23,41,4,0.1,1,153,0,0,1,0,0
58,32,54,3,0.3,2,0,0,0,1,1,0
41,17,49,4,2.2,2,0,0,0,0,0,0
35,10,31,3,1.3,1,0,0,0,0,0,0
29,3,175,3,3.3,3,329,0,0,1,0,1
66,41,73,3,2.4,1,0,0,0,0,0,0
39,12,108,4,3.67,2,301,0,0,0,1,1
39,14,85,3,1.2,3,107,0,0,1,1,0
36,6,90,4,1.8,3,0,1,0,0,0,0
43,19,71,3,0.3,3,0,0,0,0,1,0
31,1,70,2,1.75,3,0,0,1,1,1,0
58,34,25,2,0.3,1,123,0,0,1,0,0
56,32,120,1,7.4,1,186,0,0,1,0,0
43,19,20,3,0.5,1,0,0,0,0,0,0
57,31,114,4,5.2,1,0,1,1,1,0,1
46,21,51,4,1.9,3,0,0,0,0,0,0
40,16,98,2,1.8,2,98,0,0,1,0,0
56,32,103,3,4,3,0,0,0,0,0,1
67,41,20,2,0.4,1,80,0,0,0,0,0
48,24,43,3,1.9,2,0,0,0,1,0,0
35,9,58,1,2.5,1,0,0,0,1,1,0
25,0,44,4,0.6,2,0,0,0,0,1,0
35,9,45,3,0.9,1,101,1,0,0,0,0
31,6,58,2,2.5,1,0,0,0,0,1,0
38,14,29,4,0.4,2,0,0,0,1,0,0
60,34,51,3,1.4,3,0,0,0,0,0,0
23,-1,149,1,6.33,1,305,0,0,0,1,0
51,27,23,1,0.2,1,0,0,0,1,0,0
65,39,20,3,0.7,2,0,0,0,0,1,0
63,39,40,4,1.2,2,0,0,0,1,0,0
63,39,79,4,1.7,2,0,0,0,1,1,0
41,17,48,3,0.3,3,0,0,0,1,1,0
61,36,29,2,0.5,2,0,0,0,1,0,0
64,39,59,2,1.5,1,139,0,0,1,0,0
42,17,23,2,0,3,0,0,0,0,0,0
58,34,151,3,0.6,2,0,0,0,0,0,1
54,29,48,2,2.1,3,142,0,0,1,0,0
28,2,33,3,1,1,167,0,0,1,0,0
56,32,31,4,1.3,1,0,0,0,0,0,0
60,34,62,1,0.8,2,0,0,0,0,0,0
55,30,64,2,1.9,2,0,0,0,0,0,0
28,3,54,4,0.6,2,0,0,0,1,0,0
55,31,15,1,0.2,1,0,0,0,0,0,0
61,37,20,2,0.3,3,0,0,0,1,0,0
34,9,48,1,2.5,3,105,0,0,1,0,0
43,17,91,1,5.7,1,0,0,0,1,0,0
50,25,81,1,1.2,1,0,0,0,0,0,0
36,12,25,4,1,1,147,0,0,0,0,0
38,13,91,1,2.8,1,0,0,0,1,1,0
37,11,194,2,0,1,0,0,0,0,0,0
54,30,61,1,1.8,3,0,0,0,1,0,0
41,17,119,2,6.1,1,263,1,0,1,0,0
59,35,70,4,2.3,3,0,0,0,0,0,0
31,6,81,2,2.5,1,313,0,0,0,0,0
24,-3,28,4,1,3,0,0,0,0,0,0
53,29,144,2,6.8,1,0,0,0,1,0,0
65,39,105,4,1.7,3,0,1,0,1,0,0
65,39,100,4,1.7,3,0,0,0,0,1,0
32,6,51,4,0.2,1,154,1,0,0,1,0
26,1,54,4,0.6,2,230,0,0,0,0,0
48,23,75,4,3.6,3,0,0,0,1,1,0
54,28,48,4,2.8,2,0,0,0,1,0,0
45,19,122,4,4.1,2,0,0,0,1,0,1
28,4,81,3,1.5,1,276,0,0,1,0,0
62,37,22,1,1.5,2,111,0,0,1,0,0
46,19,24,3,0.67,2,0,0,0,1,0,0
50,24,188,3,1.3,1,184,0,0,0,1,1
62,36,28,3,0.7,2,0,0,0,1,0,0
31,4,39,2,1,2,0,0,0,0,0,0
44,20,180,2,7.6,1,524,0,0,0,1,0
43,19,29,3,0.5,1,97,0,0,1,0,0
64,38,42,2,0.7,3,137,0,0,1,0,0
54,28,79,4,2.6,3,0,0,0,0,0,0
57,33,61,3,2.67,1,0,0,0,1,0,0
52,27,35,4,0.2,2,0,0,0,1,0,0
54,29,49,2,2.1,3,95,0,0,1,1,0
57,32,174,1,6.8,2,466,0,0,1,0,1
58,32,63,1,1.6,1,0,1,0,1,0,0
37,11,43,1,2,1,0,0,0,1,0,0
35,9,81,1,2.7,2,0,0,0,1,0,0
32,6,122,2,1.3,1,0,0,0,1,1,0
34,7,52,2,1,2,0,0,0,1,0,0
44,20,82,4,1.4,2,201,0,0,1,1,0
50,24,30,4,0.1,1,161,0,0,1,1,0
29,5,122,4,3,1,0,0,0,0,1,1
50,25,38,1,1.4,3,0,0,0,1,0,0
55,29,35,3,1.4,1,0,0,0,0,0,0
39,15,61,2,0.6,3,127,0,0,0,0,0
51,25,31,2,0.4,3,161,0,0,1,1,0
58,32,111,2,1.4,1,298,0,0,1,0,0
56,31,84,1,0.1,3,0,0,0,1,0,0
43,18,83,3,0.5,3,0,0,0,0,1,0
62,37,38,1,1.1,3,0,0,0,1,0,0
